cB,MGP,MGN,fGP,CFB
476.2273486703634,21.28067209050902,0.7935367532812312,0.6028023637831211,36.23366064235352
399.8575244098902,1.681065015517627,9,0.8939114423468709,162.70772169585163
667.3528210259974,33.4,9.4530560773627,0.3982074841856956,35.144348900782575
654.8096355050802,47.33917225470267,0.91,0.8491605250164866,16.233948654857706
485.70447405800223,30.74917219497842,5.417330137938846,0.53982008472085,25.44025282253279
340.963598433882,106.53494963013621,2.9289724917413014,0.8404470441862941,3.7883030204599053
411.6949690505862,38,2.6990488040257676,0.7275462947785855,14.505431441179331
491.5906012058258,6.4,3.1922315981277665,0.2145236033946276,126.6864089654802
349.7752002440393,9.827063766426958,5.372427123040194,0.7421707781031728,40.30351569873073
542.2623945400119,20.056151846472147,5.563459505620653,0.7928085498511791,31.797923908304504
447.6951364427805,19.141676446047754,5.869269013020201,0.3608558252453804,42.00281135103286
593.362685199827,42.12823805253073,4.32990463154418,0.23906121142208578,44.39337101131642
330.1337867975235,18.304751786155414,0.79,0.5278170302510262,32.8995978113631
554.8722783103585,6.4,2.9,0.5590403685346246,114.25020815673119
520.4603668302298,31.474615380984936,2.1105490132435802,0.15465245824307206,78.24384322967134
499.5789282955229,28.00849074442729,3.8771488388893913,0.2499736135825515,50.41491626805017
312.857654504478,11.68,2.591846001462069,0.5823832066729665,39.67941236032784
449.6468383818865,5.838758649472876,3.9982164198307215,0.18098124973475935,103.81288681203311
421.8767118640244,6.40307855751715,1.6216459818037965,0.44028225764632223,113.20000502740757
351.95330204442143,61.15031210777225,3.6426184580409853,0.8840629093348981,6.4598693234102615
670.7772463560104,68.63858446424935,0.9710840207617597,0.7582927454262972,12.829773714170406
620.742676127702,31.08612057611659,3.8761007497087556,0.7405679766088724,25.83524573274192
631.7431107163429,11.5,2.6313262963372765,0.2596056425943971,128.0469334074377
448.2848025858402,25.7,3.7735459017982906,0.2744170319288969,45.787553889123494
441.83506118133664,1.6128722187417432,4.3,0.872889811359346,226.06809216535407
570.0541223399341,21.22508300913704,2.4,0.5019761845469475,48.10687504812642
353.7002016790211,67.43379597413812,1.5789768020896158,0.7692566514015198,6.7709065059335725
417.9457022808492,61.92,14.119452304730483,0.4887487094849349,11.150598280562871
666.4860418997705,24.53,3.9,0.18905565664172175,85.44453823063908
392.6022102124989,1.6543995568955947,4.5,0.7671360578387976,169.44147219699659
640.1215493679047,16.535836785406126,0.359398192639634,0.8646886520087719,44.617159950142664
373.8690913654864,11.819658837555815,0.9667027582930154,0.21353271752595904,113.83995913954381
514.3343520350754,30.388245377010122,5.45372058732593,0.8270516518503428,19.724539943028084
351.35489040985703,46.42927296376955,0.3877727723088348,0.5539984913542867,13.568605396042992
303.038792219013,9.182587864316762,0.8351684818464441,0.24553063046187162,105.0497974686196
620.0115478597581,6.48539983987888,5.845636777797182,0.1453483656048775,104.40321071696313
675.5899024195969,11.779175316546098,4.3,0.7868068350479007,66.33402462099491
568.5610761865973,3.2,2.695835493457135,0.8318356018513441,182.51087764651282
379.4172141700983,29.138113901797993,1.6944291987239584,0.8581930514425039,15.028561821404748
575.6230071187019,1.04050640809893,3.700268034662616,0.6058082647621632,275.55450058023695
583.8040817528963,10.98,5.796475040642072,0.8897954864427448,56.087806987069726
597.4173254333436,21.4,5.341950775526351,0.7260498631745577,35.14034512768735
403.0273091048002,26.829401653824302,10.968644564812996,0.41557641979306936,22.951439710077302
687.2371627949178,35.90463106900101,3.3746507940616537,0.3422578478232026,47.36857865281335
634.8656854592264,12.144448153559308,0.83,0.39999456945806744,118.53979374055979
673.977626208216,47.389454138035575,3.9,0.6121361223980785,22.082085773829863
513.363832142204,21.24553241325519,2.6,0.8202078524976969,28.690423457328187
377.76565086096525,12.9,3.889051610687375,0.8793453710153699,31.979382949958012
343.73965729027987,15.208894734739175,0.8875866564450461,0.7559827750548721,29.343721549265858
401.755331736058,2.7897630029388574,6.6,0.2547210108488798,71.36667837388411
613.6656804010272,38,4.188363198033169,0.46605943571776154,30.76543454999415
564.331578835845,88.00112245187839,2.9,0.5574659869074822,11.210182344886492
440.9897392615676,3.4,4.6557029800669385,0.8283975260332227,121.97260869363
549.3435814976692,21.385229986079032,6.8,0.38598802164196966,44.19595950107724
555.7898327708244,20.243266362451813,0.7612839142534835,0.3131993381306529,80.98318104586532
428.4471088089049,17.916607706186404,5.518396535357079,0.46791448071599007,37.849690693039996
442.0290078036487,12.13931993449061,1.9799418067348091,0.19207179658114912,112.43918724167166
384.8319352604449,21.03,2.846899525125279,0.19539251029491425,60.13242175368433
568.7988526187837,12.9,4,0.7888713894411922,51.61066656454965
627.4877363815904,19.848042121469607,6.6,0.23907313086092474,64.24404802412108
362.94902274385095,36.08175017657257,3.8796685790715473,0.847470442764461,11.644184947596644
358.52110479027033,28.04,4.641229608847297,0.532229583710432,20.97258857936629
556.2243196181953,42.31460523803936,2.6,0.7211105884984136,17.80566099535044
335.0277197547257,16.241996403602734,4.504896738202907,0.7389526940882206,25.423147763509867
460.4907985776663,28.04,1.948209885482605,0.47825269065797327,31.9193909960678
602.3890357464552,32.17588326183588,0,0.4099929582327605,45.663603804239266
441.41578394919634,19.16673295375491,2.716539758862468,0.6284850284457206,33.81138818094646
608.9159025810659,27.86809502736939,1.943191722316242,0.26137992758303885,69.8342815368112
323.09135580435395,17.63668053766424,5.44,0.2721973109990359,36.88298055328082
517.645398247987,12.2,0.864411303975995,0.2345098538324237,146.94486391111315
517.6631750538945,16.305600328586397,16.441145405382407,0.655971278063953,31.65703517787477
583.2935479469597,32.71,0,0.8956242892891169,19.910435769241147
410.48677060753107,32.71,1.0373494395164273,0.6555745476856828,18.828689798773656
395.5962938256562,32.50329648062057,2.7,0.6158360214903951,18.789653027510692
481.0702132061124,46.21427225762451,1.5244882719872368,0.8837442167103291,11.728034545287342
402.3830071091652,28.48932882552861,15.50337263958294,0.39630796052515505,19.486038773186458
500.33343620598316,25.6,0.39378271950011623,0.5838470602408051,33.111949898894345
597.7382647804916,21.4,2.0404216048206054,0.44544030837714677,56.052195156711754
398.5215835273266,16.586620445038317,4.585845241671936,0.6500126264989377,32.173863687215665
311.436019372195,45.69002067344952,3.2,0.6513153281062841,10.0871920315007
654.6828953549266,9.524261599263102,0.78,0.8886388152837753,76.5667084374519
655.54234450683,11.68,2.9,0.6182030694559216,78.7171327316419
397.90691547095776,20.31649756024099,1.6141159144081558,0.7761900128796697,24.66765095444939
665.4323091730475,28.04,3.2,0.2928798880428076,63.524930135242165
300.1165749505162,18.280199761642358,0.78,0.5262563968077302,30.04292596216043
341.22068090364337,75.0007918583542,1.7663234557731393,0.6582498371601104,6.828114407427365
414.135233592242,20.59507312050169,4.3,0.7923579711467028,24.061498755034034
305.8579383417964,4.131748729660976,6.4,0.8528861658647656,68.49447024027408
602.3483920842409,12.09,0.7080430898905773,0.26164518594741826,163.4117625465527
351.9687217660248,31.884111657018515,3.3,0.5432471364736557,18.69366342619549
633.103524055332,103.01162150819337,6.6,0.11171782091259957,36.44622098809384
585.1614949293435,19.1,6.801466468227869,0.29381879251450305,56.18445667144069
493.01575692370534,1.7020006948762882,28.836319461632026,0.5438340423628688,35.01593741896308
428.09024080634117,3.2,6.886367685596433,0.5336934952065349,87.0283029815966
614.1286338679492,4.553327851101809,0.2096432947607458,0.7645729942247271,173.93927016243796
368.0542987771332,37.129024866629095,2.194844476994465,0.7899602117016912,12.3543571102906
397.44883943349123,12.196142109889548,2.6,0.11020120773464442,108.66661340331659
418.8021616078913,6.823147221494411,1.68,0.8541670572012663,68.96011656740801
695.1717142015696,2.9392801483984567,2.0147297264667143,0.19218985717743636,317.0797795598524
462.2316594235599,33.892076019122385,1.7,0.8114778000861407,16.613200729932096
694.8407587595284,7.312920641564551,6.668032542400795,0.5795943370088935,98.67365779955031
464.9291385896504,25.7,0.9145705109340058,0.4879701159894466,35.738709424480305
592.9822651669383,52.62208278876269,3.9,0.5618774199858309,18.959756150223487
547.7480290457606,1.5804586279094015,0.970307877203875,0.6328281553462147,403.8163815707219
548.677873890847,26.624982185506568,3.371291089279217,0.7881262553855777,25.28686724938914
442.7548620849848,21.248306707768375,0.79,0.6743483547121286,30.354729808935222
596.4661628939211,9.316333002864464,1.9195011846466754,0.8046987481415272,75.77327119051093
372.10928313434124,21.151482918102452,0.75,0.8846525104716421,19.794917931021867
692.0374405570328,12.927800660351863,7.1,0.4658558402210474,70.50875554620727
533.265636395663,38.26984038298224,7.500512515920178,0.8625879991799593,15.665040544322435
407.31434877961874,21.148522397530517,4.3,0.19227801691740753,54.02333321939065
401.3849325478077,63.621727912513236,6.919313004088494,0.883106629177928,7.0426327238386515
416.77181608974934,18.44396264139852,5.864967150296611,0.3594073399901391,40.12842326900078
419.5233352482319,39.793104936251616,0.7829745639114312,0.13432662785053254,69.65269680733788
565.6231422908604,11.037689383358698,0.9291942860448219,0.3511627823114395,126.28556585608078
564.025569986552,31.650574431762145,2.6165145971573,0.648015671223402,26.318160960428532
472.5687208585441,6.000733482607071,6.670190488493375,0.7914203947409988,76.96097004474439
377.4100786074996,22.622488846426055,4.885641095886371,0.14480128176510335,50.63216193334258
437.8593363799155,31.076717449038817,3.9,0.19801146537065506,47.17650099933309
501.4204178005457,42.03573208737219,2.617599766580952,0.3277499705553055,32.27289182250708
306.34748144075274,33.886659336393734,15.592293499032284,0.47311205603182316,12.63414740607453
623.1319192796946,35.612941224112504,2.9,0.14785298444330694,80.54227730676183
561.9898767210543,6.461486526800809,0.7528636787310987,0.40893525574356315,182.03157654534002
543.0375595577061,5.332993178406142,7.2,0.6177863880991936,89.80891467227525
314.5699583925307,69.36357661780086,0,0.8269789507612586,5.483922525818492
608.5132858715951,46.79636641955406,0.3488716812107667,0.29625975582748654,43.128233366034976
376.0073265992105,51.22029430072418,9.280573371068956,0.5161249909549952,12.15801192207487
495.6763891503215,3.2,2.4,0.19185109939426184,194.11791689013518
572.4975327029824,17.91265729901384,15.399855611273281,0.24235260821878912,35.76133842727175
683.1971454434097,32.78849849384039,0.9749325883480262,0.2780294306576252,69.57172590274759
577.9590650461614,11.6,3.9,0.5745291510596872,69.43389975475179
502.8225440531969,33.88,5.350267166743198,0.1429196920245886,53.33443592028727
697.4152777343988,12.9,1.6836849978617066,0.7920861303806305,65.99329008117202
367.1238301321864,26.775835873667113,3.4,0.8208010824397206,16.253830540398493
597.8968335315585,1.6722877050232619,1.6805685015542564,0.15669831186532976,356.04548872469303
545.4510854557157,11.955279569450582,9,0.26899546179920436,55.68693124523946
336.2275787629187,39.8,7,0.10699533373117448,31.992889871207947
323.7566288560629,33.88980104201694,0.2,0.6402900280430913,14.87083760587955
636.5061931312084,38.414827125566546,7.2,0.24991618413478137,42.430661545906624
622.0282504335046,11.477566297357498,0.2,0.1573736947029829,314.984141957169
339.2264721915126,42.13506221570357,2.8571924238029056,0.23193163722753526,28.34689024251775
579.7772317193449,21.544104380545228,2.6,0.7515322947874665,34.43449388099528
657.0521174930036,13.96515053651013,6.8,0.35139571912586687,70.51577518833481
639.0998842194676,25.172085796008368,3.7,0.7704511454328895,31.571100526336245
677.7714257128537,22.33653488310539,0.79,0.6510352173820138,45.74111695309143
681.861730851233,38.97852114369941,1.654201584370432,0.11491504143923521,114.72727226957724
611.0528257675469,25.6,1.684359587861527,0.5080877538770437,44.16524519688464
593.7074664980173,15.730626775596129,1.598334498424286,0.6963446626439691,51.90076868090227
443.3339783921838,25.7,2.6302829630414823,0.2455829195678234,53.44070104723691
604.57674106583,101.02864457234094,5.020654849784731,0.6434450808912515,9.051021053444831
410.61571734026074,19.87717018535213,0.6100790057992165,0.2315509770065546,80.96705069810199
567.4875034019351,9.1,2.416958259975068,0.19146008752286436,153.52047125686713
304.17850967496634,6.474500100763871,2.918233250122158,0.7759759670123458,53.57320228789297
425.15446078032255,33.88,2.6,0.5002001952379942,23.300907237114618
319.059285055846,18.421873953564493,7.1,0.838652827590704,19.226089007018725
372.06006152555346,33.56132621988274,0.83,0.15582430269569159,62.73844453720639
614.585333596915,3.2,1.4,0.24441828448325398,334.0223163132672
353.6141026765108,12.221300816384408,4.6,0.5810001928359271,39.16869672132906
432.0611333474517,38,3.7,0.13784016482532024,51.26546688167837
441.4477489888668,2.815173394722283,4.685596478874048,0.44918794427067044,114.7981696233893
559.9378391169012,7.572964493904641,2.7,0.8450379529967904,82.12833448220414
686.918580532074,19.1,6.4,0.38057109005749223,61.15046016394779
423.58377976343036,28.04,7,0.7695559171959758,18.264647578454237
589.8275749757886,38,4.5,0.5006147138774395,27.72971949281094
359.44524900987744,10.98,0.8354890052406623,0.15877952817827465,146.9384713724541
620.2369131147861,103.35493564253305,7,0.8460341023281217,7.006777967900493
591.9429203495383,28.04,0.8674590942346226,0.45586035773158073,44.66029786726902
641.8587977997959,11.6,12.172764191824992,0.8096304599195719,54.81738640897484
663.7409370392561,30.147626726513046,3.688445788251575,0.23948070723563433,66.2091722688715
444.59331883117557,19.00071165107284,3.8052237802538516,0.4073872981593013,44.478579863305136
662.4030611477792,28.814790946105333,0.6411430347161617,0.603551035746932,37.53975025108378
308.4142457693815,10.98,3.007664576505033,0.38651887606829405,50.65002969394453
557.5190825387836,19.176441881926344,2.7,0.7695126067847013,36.252373675507116
472.31068201363087,32.71,0.8840326388525186,0.29974090959876776,45.311765816598616
443.758690264076,2.725798740418428,6.8,0.5079641930758954,93.80894755721151
430.9174308553338,27.517760731287368,0.79,0.40200852993875746,37.35807180172968
540.8342813141644,10.4,3.8586890010451476,0.5959018787369132,69.72507337234768
503.3062540926039,91.81778662930333,0.78,0.8969978220760823,6.105070389737256
574.4305187836289,11.520070949133048,2.3353872920735457,0.7415096821263433,62.80730337722629
343.10116870328784,9.328439715977566,1.68,0.69745331723243,48.91362316634576
417.6434636116028,97.48374974077409,0,0.611807189695537,7.002593017402242
353.5748959518969,11.630104215740984,4.417022219159917,0.45532686654478316,45.91087422344901
414.34843987226486,30.7,6.8,0.3820559237152338,26.008718077015352
604.0166375227273,1.6437583495159376,0.2305135054716716,0.11814288254827261,1519.621572775255
601.7833686433733,12.22850057219254,1.963359551410714,0.3122049978002906,116.43991713801628
307.5606164522469,10.51,7.079927421601392,0.46231388170272114,35.49173200005727
570.3403100371361,14.00863221430405,1.699949228369538,0.5823338607326151,64.31651172558217
567.9854011163116,21.06125817639198,0.7624746253256274,0.12994912285357715,167.04058957495064
303.39298974722624,25.615493570333925,0.75,0.321967301890254,34.65021593249621
551.0600356385112,12.166148097933974,4.515033194083491,0.3403118373826146,77.40913885504746
321.2052687071264,29.147723084184683,7.1,0.10184278208762408,34.370408822429354
356.05055587366223,16.026941397552882,4.144585476236463,0.8796074718236924,24.39304824235727
592.575856950134,11.304029490613853,0.7351995877844858,0.38348536584526305,123.75776853560666
339.76026121526957,32.71,0.2287973256913933,0.7195975692942739,14.395284295499327
597.6791459135711,33.88,2.9,0.10212191846221685,98.56613876332639
340.5814121477306,29.21,5.873731048974658,0.6100226558744908,16.936441977549162
524.8133251443505,14.07529932536254,5.44,0.3509365851059556,61.95819496238669
543.1692355312407,18.751461321888616,6.59922056077948,0.8665941262617708,31.708133376784705
519.9873496778309,29.36474561391733,15.241444728745627,0.5387055359780789,22.756811831359837
586.2116198055446,15.693512096964843,2.6799478139743966,0.6085300598293543,55.307716163412046
415.2726040221751,11.637527548156726,4.851463909136607,0.668392040580511,44.23810591741613
609.2043467797339,25.7,9,0.893632766790688,25.464505150870487
577.5664309039712,18.687515135777563,1.892501658636541,0.4234927786514163,64.13792694021946
382.9966722987592,87.06549880434643,3.7,0.4836050244048238,8.701310837052517
556.8818485364318,28.922151523813614,4.9,0.7839945254847408,23.46421976811474
382.4314837343991,38.84121313860363,3.3710906302965253,0.6948702441528439,13.649383809849892
398.8437535241246,33.9906278205856,10.633097601540817,0.3842642940580845,20.34028523482901
337.9598402418196,17.685735857666128,0,0.5569119621068239,34.312741258017354
517.4380918964744,6.969821975189708,5.891232960186194,0.5346317192539572,80.00117861243325
661.1605927348137,60.75,1.7045147229732478,0.21181228924542667,46.52432228051015
655.5965775623918,3.2,3.189591035148168,0.1448976567015052,205.44537231237564
426.6568095423281,30.7,4.5,0.30172750577330587,34.39321603443871
578.2210577279329,35.55864973631457,2.2,0.6799717418849468,23.237651059665765
328.5636154934764,32.55,3.7,0.39276176076382396,21.858808522324086
653.9817649871111,34.884019604116965,3,0.46522308196872475,36.67218614767155
695.0400277040899,32.71,3.8897659824510518,0.716072677820921,28.337580219146744
691.2687044590712,32.679993575230675,6.47719802879814,0.5119873268529773,34.74987302345609
335.25708420202136,13.963195352240707,0.3053327383357425,0.6898600291460752,34.465421087787625
438.6056935414672,38.90097070375737,4.833446188510357,0.2542685577645898,32.49955036567133
522.9768438264728,26.77321259921039,0.7843056600172305,0.13790091555565598,119.7236567013208
388.71637424454093,15.206709252526082,0.40637055670766736,0.1796224081888795,126.83076091410928
657.294647116214,19.1,4.9,0.367274753190577,64.98023290963879
429.6891904436052,39.06503950373155,3.382525582007553,0.6943591559305787,15.259387814861112
436.64479749277234,10.745564667142732,2.7,0.7892672808840872,48.24750574618158
554.7791755758226,32.71,6.8,0.6085798339918256,24.582227707416564
419.7901421226561,20.44,1.1771281100601971,0.34876346793025736,53.16953019612419
371.9983600080013,3.9512164715157287,0.75,0.5396950267255306,150.13975515423144
477.295452542603,16.0164619970692,4.3,0.699387750774622,38.20090300188785
406.11945474520326,33.89794543075556,33.16234387959733,0.4071203529834747,12.136800315262953
552.7011567726731,51.46993071858557,13.43865292534212,0.33626022282987833,21.073699475779694
600.5655588582158,2.828472638302841,2.9,0.6321449911221861,210.37160361428485
595.3977664001286,32.530736393194175,9,0.1992841636762023,43.49365055759107
574.4984721764922,14.68829756480162,0.8867074219759502,0.46826152317225933,78.1687893440783
419.2148775793612,6.419711451159202,2.6,0.31328091416507964,110.41725841151157
397.0080269500613,19.1,2.79,0.3694316705688835,45.03557992254125
610.9603929333389,58.83824430944952,1.5739417497611816,0.3686848083510995,26.930665504190323
624.1385007277131,10.51,6.807757461160767,0.860110304504633,62.46323088845219
395.40435234084725,59.47404760625628,3.119341715434209,0.5005474431440234,12.621619218265023
567.3218546435237,19.1,0.7123738599568902,0.4436335973441601,63.961479018999
388.4866134263575,8.18,0.2748262616354082,0.6215565348044038,74.8768804569595
456.3264691270888,93.82207806489076,0.83,0.5712421951815486,8.458165357580684
518.6759297735989,62.35779595346556,2.7,0.12062475085258484,52.41158977932123
442.2091491520405,39.931126471356436,0,0.7589607920497656,14.591395224080202
413.4058905765414,31.753141761261958,2.717024781856436,0.4844546938315034,24.631380144145826
426.0952248238027,22.692928380572894,19.448511931919,0.5635490454733372,20.02618945135313
372.962280921638,43.31069828973014,2.6,0.5740968002006411,14.360233361172392
539.9487536400557,38,2.05,0.1049266116693616,92.74105040145143
411.9393199682236,38,1.6078232269903852,0.2681456308811903,36.24239958762897
417.773846257478,25.970383248922737,4.9,0.40934287998825314,30.888983017384593
451.8980070948601,38,1.5116450919583895,0.25841178689152,41.30443280194913
498.6216068267822,96.98083968362269,3,0.6745000388473272,7.510483594767307
686.3693845458329,3.143110428792867,3.975293770766464,0.6791979409754276,201.2768255476079
383.364521805197,75.41070959401219,0.78,0.5245547659695149,9.601420949335635
481.48148665204644,26.450792945949303,2.6,0.8118992790579797,21.920952759425866
596.3998253457248,32.71,7.086898553111534,0.634995310753584,25.533604097980252
375.8629663847387,30.37,4.68135663659751,0.15664443597197533,43.17614014991945
580.6368369609118,30.37,1.8943189193531387,0.5166876694187522,34.9626376045974
465.7681477256119,32.54234670844296,0.16964205763146875,0.6403775002807379,22.285137473321242
498.7013855949044,26.861632740386387,3.856113518294753,0.5949795169755817,28.425871095020906
430.5951492860913,18.75322402820696,1.9558296915630407,0.7926721952855588,28.19755204155468
450.89867943897843,28.04,6.4,0.22462412007153035,40.041208296660145
622.4400895647705,29.203767884948235,3.1842311863367576,0.35679906532168393,49.92309992091291
573.0694241821766,40.16312098800949,6.825481592420406,0.4394850317388773,26.683091534784555
645.0160570442677,27.509502590646726,1.9403101682476915,0.5557339860126377,39.93912570271957
345.52610805258155,103.16742118428664,3.9,0.3077090878039599,10.031099337355203
484.42301992326975,33.4331240896453,1.8408762974364365,0.4593313615769148,29.624357585862832
302.89778327569366,30.510571647692352,0.9362031182158539,0.5086763143539429,18.954824056748656
508.4844949655235,30.37,6.403228112731981,0.485797643661499,28.176772171198053
605.0025221891701,27.418243730085106,4.5,0.4094639100134373,43.574912290103875
666.419695224613,30.7,2.804722027197916,0.7765354882925749,27.238164276630744
674.3514269590378,5.84,4.3831924642707,0.25470790211111305,141.84172517923963
558.828551415354,45.56,4,0.7134635986760259,16.606325668835968
570.0202779844403,6.267714474397702,0.40898626343450123,0.8855130406096577,101.8445042380529
408.85630026459694,41.113948572837145,5.44,0.5091445494443179,17.322073335787362
676.0804307647049,103.33540735604362,10.639455527145026,0.2798401931300759,18.482490794370428
574.1370303556323,6.4,1.5633501408577173,0.1389676380902529,256.82850621309035
331.38354551047087,73.31323465045645,1.8834563359949807,0.7302932675927878,6.131266125130117
521.3382098823786,33.88,4.281907134684474,0.496561324596405,27.468960095677044
572.478954307735,21.883978384505827,3.2,0.21342139597982168,79.64857262114097
400.767211150378,28.62,0.4927494433488778,0.80201097689569,17.386024211582516
451.3607542961836,25.634954573886553,2.635514534786022,0.7974802166223526,21.516819553320403
616.7738368734717,3.2,7.084338241304499,0.8146005975082516,157.33408396761726
378.5312157124281,90.888138486218807,1.9003572037850012,0.11026381850242616,32.31859520980524
693.3154587633908,6.473473470234172,0.79,0.4174416514113546,219.22889859650383
475.3768258728087,19.1,4.381785671009533,0.3243253529071808,51.923813113449725
613.1341446191072,22.2,5.404088343181706,0.6606276892125607,37.15979680966784
450.696137920022,4.671998713695644,10.860719561011933,0.8162809245288373,77.58604205633397
606.2032997608185,27.624835068072514,0.4027036850744603,0.5253919217735529,41.22432137027908
508.98090191185474,39.186027973625364,2.7790665892264785,0.7469965597614646,16.9802133559178
638.6625972576439,10.4,3.6347079711083072,0.4043624613434077,100.25568289600002
567.5854372791946,34.42491527995416,3.0163341687331147,0.6350858172401785,24.716875341726897
311.2833078019321,33.3841927502341,3.3625266619428142,0.6232704091817141,14.101716703470338
411.2430101260543,21.81894884119031,0.75,0.2850912405177951,60.865622948204
304.6195955015719,42.37515302892592,0.7161295352000357,0.3037128321826458,22.786354338403054
592.1268086880445,19.837368052618793,0.85,0.5250378364697099,54.729833325901616
601.6593838110566,21.4,6.8,0.6973847990855575,35.429621342644396
482.8322285786271,39.11929739900018,0.9542384895236022,0.13916401602327824,77.06276396234071
371.9151950441301,13.895003625614077,4.3,0.47593189664185054,41.94578821911354
385.0498481653631,6.4,2.6,0.4890201179310679,86.36742307134726
367.7012196741998,19.97368412488063,3,0.11058581601828338,75.39420693837933
457.48008182272315,11.03446471294245,0.85,0.6478014566004276,61.427244239080345
359.262119513005,20.31003710054097,1.995889316679523,0.3969679737463594,38.772001431950315
405.67275723442435,12.247164318385435,0.6809645572644814,0.47909056227654223,65.19741284035467
692.4107018858194,1.7749515212106932,1.6836001466243222,0.2320599351078272,406.15383088970754
414.3329029902816,6.4,3.7511709259537303,0.37432762626558547,87.36222633982041
411.42942048609257,29.81512478582686,3.265014558151718,0.16371697317808867,54.052108524806464
523.7374238669872,106.50195258918252,3.869578223988506,0.25738444291055207,17.293307936084886
571.6554398648441,31.050126838738187,0.7395029620418554,0.15253997892141344,106.59078714316907
603.4760993905365,25.7,2.0032927090844206,0.5534361058846117,39.917968455530584
543.3394811116159,10.47356393994669,1.4,0.22524590808898212,157.77401118560087
663.3573666214943,27.482813774873385,6.8,0.4684640655294061,40.2299187261303
529.4792980886996,33.88,3.3488883697912386,0.2941011920571327,42.94889216205375
521.6203795745969,45.56,3.9,0.8033079070970416,13.95983161438943
335.0941602140665,20.241861539891893,1.8985161779262174,0.6174726884812116,25.337873413796753
623.016756772995,11.5,4.0097364587686055,0.5467059902846814,76.87096507318701
506.91491961479187,30.50127886439276,9.604001096434875,0.7030192384496331,20.864826830506505
683.4282240830362,1.7623019208200252,5.8854509027227815,0.14649665337055923,129.40227955404094
436.90575873479247,11.5,2.2378237428643004,0.7827293906360865,46.050181070241315
596.5120202861726,15.203348894947174,4.3,0.6303555203601718,53.38877283166091
560.6284875422716,41.99159731023406,7.820056125299606,0.20841464158147574,37.52054800024415
577.4566618725657,1.7854527732622274,5.408181356211941,0.3666397158056498,141.53539733073066
455.4034819826484,19.79958327353363,2.710419216461117,0.6940355138853193,31.254301055400795
363.145212829113,1.6477577624269686,3.236081346416625,0.7487580994144082,177.4199853462786
681.8903619423509,34.67318583505046,2.6143958915656533,0.6952482031658291,27.381622983697664
601.2595309875906,2.186663114239357,0.83,0.42726868689060216,426.528150661832
498.37906593456864,9.6,24.768544565972608,0.7665721433237195,37.92619557876396
477.3041147738695,21.32715859406232,3.4951069303001647,0.13421812783926726,81.05711167980844
655.6733852252364,6.4,3.9,0.335221391543746,138.38454718815936
